BAM_file	sample.x	sample.id	experiment	epd	org	cell	fastq_files1	fastq_files2	fastq_files3	fastq_files4	fastq_files5	fastq_files6	fastq_files7	fastq_files8	description
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/77_Mmp_77_9-48497488/alignment_results/77_Mmp_77_9-48497488_marked.bam	77_Mmp_77_9	single-cells-mmp-03-77	single-cells	03	mmp	77	Mmp-77-9_S73_L001_R1_001.fastq.gz	Mmp-77-9_S73_L001_R2_001.fastq.gz	Mmp-77-9_S73_L002_R1_001.fastq.gz	Mmp-77-9_S73_L002_R2_001.fastq.gz	Mmp-77-9_S73_L003_R1_001.fastq.gz	Mmp-77-9_S73_L003_R2_001.fastq.gz	Mmp-77-9_S73_L004_R1_001.fastq.gz	Mmp-77-9_S73_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 77 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/78_Mmp_78_9-48495492/alignment_results/78_Mmp_78_9-48495492_marked.bam	78_Mmp_78_9	single-cells-mmp-03-78	single-cells	03	mmp	78	Mmp-78-9_S74_L001_R1_001.fastq.gz	Mmp-78-9_S74_L001_R2_001.fastq.gz	Mmp-78-9_S74_L002_R1_001.fastq.gz	Mmp-78-9_S74_L002_R2_001.fastq.gz	Mmp-78-9_S74_L003_R1_001.fastq.gz	Mmp-78-9_S74_L003_R2_001.fastq.gz	Mmp-78-9_S74_L004_R1_001.fastq.gz	Mmp-78-9_S74_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 78 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/79_Mmp_79_9-48502462/alignment_results/79_Mmp_79_9-48502462_marked.bam	79_Mmp_79_9	single-cells-mmp-03-79	single-cells	03	mmp	79	Mmp-79-9_S75_L001_R1_001.fastq.gz	Mmp-79-9_S75_L001_R2_001.fastq.gz	Mmp-79-9_S75_L002_R1_001.fastq.gz	Mmp-79-9_S75_L002_R2_001.fastq.gz	Mmp-79-9_S75_L003_R1_001.fastq.gz	Mmp-79-9_S75_L003_R2_001.fastq.gz	Mmp-79-9_S75_L004_R1_001.fastq.gz	Mmp-79-9_S75_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 79 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/08_Mmp_8_9-48506467/alignment_results/08_Mmp_8_9-48506467_marked.bam	08_Mmp_8_9	single-cells-mmp-03-8	single-cells	03	mmp	8	Mmp-8-9_S8_L001_R1_001.fastq.gz	Mmp-8-9_S8_L001_R2_001.fastq.gz	Mmp-8-9_S8_L002_R1_001.fastq.gz	Mmp-8-9_S8_L002_R2_001.fastq.gz	Mmp-8-9_S8_L003_R1_001.fastq.gz	Mmp-8-9_S8_L003_R2_001.fastq.gz	Mmp-8-9_S8_L004_R1_001.fastq.gz	Mmp-8-9_S8_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 8 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/80_Mmp_80_9-48496494/alignment_results/80_Mmp_80_9-48496494_marked.bam	80_Mmp_80_9	single-cells-mmp-03-80	single-cells	03	mmp	80	Mmp-80-9_S76_L001_R1_001.fastq.gz	Mmp-80-9_S76_L001_R2_001.fastq.gz	Mmp-80-9_S76_L002_R1_001.fastq.gz	Mmp-80-9_S76_L002_R2_001.fastq.gz	Mmp-80-9_S76_L003_R1_001.fastq.gz	Mmp-80-9_S76_L003_R2_001.fastq.gz	Mmp-80-9_S76_L004_R1_001.fastq.gz	Mmp-80-9_S76_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 80 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/83_Mmp_83_9-48497489/alignment_results/83_Mmp_83_9-48497489_marked.bam	83_Mmp_83_9	single-cells-mmp-03-83	single-cells	03	mmp	83	Mmp-83-9_S77_L001_R1_001.fastq.gz	Mmp-83-9_S77_L001_R2_001.fastq.gz	Mmp-83-9_S77_L002_R1_001.fastq.gz	Mmp-83-9_S77_L002_R2_001.fastq.gz	Mmp-83-9_S77_L003_R1_001.fastq.gz	Mmp-83-9_S77_L003_R2_001.fastq.gz	Mmp-83-9_S77_L004_R1_001.fastq.gz	Mmp-83-9_S77_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 83 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/84_Mmp_84_9-48496495/alignment_results/84_Mmp_84_9-48496495_marked.bam	84_Mmp_84_9	single-cells-mmp-03-84	single-cells	03	mmp	84	Mmp-84-9_S78_L001_R1_001.fastq.gz	Mmp-84-9_S78_L001_R2_001.fastq.gz	Mmp-84-9_S78_L002_R1_001.fastq.gz	Mmp-84-9_S78_L002_R2_001.fastq.gz	Mmp-84-9_S78_L003_R1_001.fastq.gz	Mmp-84-9_S78_L003_R2_001.fastq.gz	Mmp-84-9_S78_L004_R1_001.fastq.gz	Mmp-84-9_S78_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 84 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/85_Mmp_85_9-48493483/alignment_results/85_Mmp_85_9-48493483_marked.bam	85_Mmp_85_9	single-cells-mmp-03-85	single-cells	03	mmp	85	Mmp-85-9_S79_L001_R1_001.fastq.gz	Mmp-85-9_S79_L001_R2_001.fastq.gz	Mmp-85-9_S79_L002_R1_001.fastq.gz	Mmp-85-9_S79_L002_R2_001.fastq.gz	Mmp-85-9_S79_L003_R1_001.fastq.gz	Mmp-85-9_S79_L003_R2_001.fastq.gz	Mmp-85-9_S79_L004_R1_001.fastq.gz	Mmp-85-9_S79_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 85 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/86_Mmp_86_9-48491489/alignment_results/86_Mmp_86_9-48491489_marked.bam	86_Mmp_86_9	single-cells-mmp-03-86	single-cells	03	mmp	86	Mmp-86-9_S80_L001_R1_001.fastq.gz	Mmp-86-9_S80_L001_R2_001.fastq.gz	Mmp-86-9_S80_L002_R1_001.fastq.gz	Mmp-86-9_S80_L002_R2_001.fastq.gz	Mmp-86-9_S80_L003_R1_001.fastq.gz	Mmp-86-9_S80_L003_R2_001.fastq.gz	Mmp-86-9_S80_L004_R1_001.fastq.gz	Mmp-86-9_S80_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 86 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/87_Mmp_87_9-48505462/alignment_results/87_Mmp_87_9-48505462_marked.bam	87_Mmp_87_9	single-cells-mmp-03-87	single-cells	03	mmp	87	Mmp-87-9_S81_L001_R1_001.fastq.gz	Mmp-87-9_S81_L001_R2_001.fastq.gz	Mmp-87-9_S81_L002_R1_001.fastq.gz	Mmp-87-9_S81_L002_R2_001.fastq.gz	Mmp-87-9_S81_L003_R1_001.fastq.gz	Mmp-87-9_S81_L003_R2_001.fastq.gz	Mmp-87-9_S81_L004_R1_001.fastq.gz	Mmp-87-9_S81_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 87 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/88_Mmp_88_9-48508464/alignment_results/88_Mmp_88_9-48508464_marked.bam	88_Mmp_88_9	single-cells-mmp-03-88	single-cells	03	mmp	88	Mmp-88-9_S82_L001_R1_001.fastq.gz	Mmp-88-9_S82_L001_R2_001.fastq.gz	Mmp-88-9_S82_L002_R1_001.fastq.gz	Mmp-88-9_S82_L002_R2_001.fastq.gz	Mmp-88-9_S82_L003_R1_001.fastq.gz	Mmp-88-9_S82_L003_R2_001.fastq.gz	Mmp-88-9_S82_L004_R1_001.fastq.gz	Mmp-88-9_S82_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 88 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/89_Mmp_89_9-48506466/alignment_results/89_Mmp_89_9-48506466_marked.bam	89_Mmp_89_9	single-cells-mmp-03-89	single-cells	03	mmp	89	Mmp-89-9_S83_L001_R1_001.fastq.gz	Mmp-89-9_S83_L001_R2_001.fastq.gz	Mmp-89-9_S83_L002_R1_001.fastq.gz	Mmp-89-9_S83_L002_R2_001.fastq.gz	Mmp-89-9_S83_L003_R1_001.fastq.gz	Mmp-89-9_S83_L003_R2_001.fastq.gz	Mmp-89-9_S83_L004_R1_001.fastq.gz	Mmp-89-9_S83_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 89 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/09_Mmp_9_9-48501463/alignment_results/09_Mmp_9_9-48501463_marked.bam	09_Mmp_9_9	single-cells-mmp-03-9	single-cells	03	mmp	9	Mmp-9-9_S9_L001_R1_001.fastq.gz	Mmp-9-9_S9_L001_R2_001.fastq.gz	Mmp-9-9_S9_L002_R1_001.fastq.gz	Mmp-9-9_S9_L002_R2_001.fastq.gz	Mmp-9-9_S9_L003_R1_001.fastq.gz	Mmp-9-9_S9_L003_R2_001.fastq.gz	Mmp-9-9_S9_L004_R1_001.fastq.gz	Mmp-9-9_S9_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 9 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/90_Mmp_90_9-48505463/alignment_results/90_Mmp_90_9-48505463_marked.bam	90_Mmp_90_9	single-cells-mmp-03-90	single-cells	03	mmp	90	Mmp-90-9_S84_L001_R1_001.fastq.gz	Mmp-90-9_S84_L001_R2_001.fastq.gz	Mmp-90-9_S84_L002_R1_001.fastq.gz	Mmp-90-9_S84_L002_R2_001.fastq.gz	Mmp-90-9_S84_L003_R1_001.fastq.gz	Mmp-90-9_S84_L003_R2_001.fastq.gz	Mmp-90-9_S84_L004_R1_001.fastq.gz	Mmp-90-9_S84_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 90 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/91_Mmp_91_9-48508465/alignment_results/91_Mmp_91_9-48508465_marked.bam	91_Mmp_91_9	single-cells-mmp-03-91	single-cells	03	mmp	91	Mmp-91-9_S85_L001_R1_001.fastq.gz	Mmp-91-9_S85_L001_R2_001.fastq.gz	Mmp-91-9_S85_L002_R1_001.fastq.gz	Mmp-91-9_S85_L002_R2_001.fastq.gz	Mmp-91-9_S85_L003_R1_001.fastq.gz	Mmp-91-9_S85_L003_R2_001.fastq.gz	Mmp-91-9_S85_L004_R1_001.fastq.gz	Mmp-91-9_S85_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 91 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/92_Mmp_92_9-48506468/alignment_results/92_Mmp_92_9-48506468_marked.bam	92_Mmp_92_9	single-cells-mmp-03-92	single-cells	03	mmp	92	Mmp-92-9_S86_L001_R1_001.fastq.gz	Mmp-92-9_S86_L001_R2_001.fastq.gz	Mmp-92-9_S86_L002_R1_001.fastq.gz	Mmp-92-9_S86_L002_R2_001.fastq.gz	Mmp-92-9_S86_L003_R1_001.fastq.gz	Mmp-92-9_S86_L003_R2_001.fastq.gz	Mmp-92-9_S86_L004_R1_001.fastq.gz	Mmp-92-9_S86_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 92 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/95_Mmp_95_9-48505464/alignment_results/95_Mmp_95_9-48505464_marked.bam	95_Mmp_95_9	single-cells-mmp-03-95	single-cells	03	mmp	95	Mmp-95-9_S87_L001_R1_001.fastq.gz	Mmp-95-9_S87_L001_R2_001.fastq.gz	Mmp-95-9_S87_L002_R1_001.fastq.gz	Mmp-95-9_S87_L002_R2_001.fastq.gz	Mmp-95-9_S87_L003_R1_001.fastq.gz	Mmp-95-9_S87_L003_R2_001.fastq.gz	Mmp-95-9_S87_L004_R1_001.fastq.gz	Mmp-95-9_S87_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 95 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_03_2/mmp/96_Mmp_96_9-48505465/alignment_results/96_Mmp_96_9-48505465_marked.bam	96_Mmp_96_9	single-cells-mmp-03-96	single-cells	03	mmp	96	Mmp-96-9_S88_L001_R1_001.fastq.gz	Mmp-96-9_S88_L001_R2_001.fastq.gz	Mmp-96-9_S88_L002_R1_001.fastq.gz	Mmp-96-9_S88_L002_R2_001.fastq.gz	Mmp-96-9_S88_L003_R1_001.fastq.gz	Mmp-96-9_S88_L003_R2_001.fastq.gz	Mmp-96-9_S88_L004_R1_001.fastq.gz	Mmp-96-9_S88_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 96 of Methanococcus maripaludis from EPD 03 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/01_Mmp_1_UA315209-48696897/alignment_results/01_Mmp_1_UA315209-48696897_marked.bam	01_Mmp_1_UA315209	single-cells-mmp-09-1	single-cells	09	mmp	1	Mmp-1-UA315209_S1_L001_R1_001.fastq.gz	Mmp-1-UA315209_S1_L001_R2_001.fastq.gz	Mmp-1-UA315209_S1_L002_R1_001.fastq.gz	Mmp-1-UA315209_S1_L002_R2_001.fastq.gz	Mmp-1-UA315209_S1_L003_R1_001.fastq.gz	Mmp-1-UA315209_S1_L003_R2_001.fastq.gz	Mmp-1-UA315209_S1_L004_R1_001.fastq.gz	Mmp-1-UA315209_S1_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 1 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/10_Mmp_10_UA315209-48699921/alignment_results/10_Mmp_10_UA315209-48699921_marked.bam	10_Mmp_10_UA315209	single-cells-mmp-09-10	single-cells	09	mmp	10	Mmp-10-UA315209_S10_L001_R1_001.fastq.gz	Mmp-10-UA315209_S10_L001_R2_001.fastq.gz	Mmp-10-UA315209_S10_L002_R1_001.fastq.gz	Mmp-10-UA315209_S10_L002_R2_001.fastq.gz	Mmp-10-UA315209_S10_L003_R1_001.fastq.gz	Mmp-10-UA315209_S10_L003_R2_001.fastq.gz	Mmp-10-UA315209_S10_L004_R1_001.fastq.gz	Mmp-10-UA315209_S10_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 10 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/13_Mmp_13_UA315209-48684953/alignment_results/13_Mmp_13_UA315209-48684953_marked.bam	13_Mmp_13_UA315209	single-cells-mmp-09-13	single-cells	09	mmp	13	Mmp-13-UA315209_S13_L001_R1_001.fastq.gz	Mmp-13-UA315209_S13_L001_R2_001.fastq.gz	Mmp-13-UA315209_S13_L002_R1_001.fastq.gz	Mmp-13-UA315209_S13_L002_R2_001.fastq.gz	Mmp-13-UA315209_S13_L003_R1_001.fastq.gz	Mmp-13-UA315209_S13_L003_R2_001.fastq.gz	Mmp-13-UA315209_S13_L004_R1_001.fastq.gz	Mmp-13-UA315209_S13_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 13 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/14_Mmp_14_UA315209-48696896/alignment_results/14_Mmp_14_UA315209-48696896_marked.bam	14_Mmp_14_UA315209	single-cells-mmp-09-14	single-cells	09	mmp	14	Mmp-14-UA315209_S14_L001_R1_001.fastq.gz	Mmp-14-UA315209_S14_L001_R2_001.fastq.gz	Mmp-14-UA315209_S14_L002_R1_001.fastq.gz	Mmp-14-UA315209_S14_L002_R2_001.fastq.gz	Mmp-14-UA315209_S14_L003_R1_001.fastq.gz	Mmp-14-UA315209_S14_L003_R2_001.fastq.gz	Mmp-14-UA315209_S14_L004_R1_001.fastq.gz	Mmp-14-UA315209_S14_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 14 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/15_Mmp_15_UA315209-48699922/alignment_results/15_Mmp_15_UA315209-48699922_marked.bam	15_Mmp_15_UA315209	single-cells-mmp-09-15	single-cells	09	mmp	15	Mmp-15-UA315209_S15_L001_R1_001.fastq.gz	Mmp-15-UA315209_S15_L001_R2_001.fastq.gz	Mmp-15-UA315209_S15_L002_R1_001.fastq.gz	Mmp-15-UA315209_S15_L002_R2_001.fastq.gz	Mmp-15-UA315209_S15_L003_R1_001.fastq.gz	Mmp-15-UA315209_S15_L003_R2_001.fastq.gz	Mmp-15-UA315209_S15_L004_R1_001.fastq.gz	Mmp-15-UA315209_S15_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 15 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/16_Mmp_16_UA315209-48693919/alignment_results/16_Mmp_16_UA315209-48693919_marked.bam	16_Mmp_16_UA315209	single-cells-mmp-09-16	single-cells	09	mmp	16	Mmp-16-UA315209_S16_L001_R1_001.fastq.gz	Mmp-16-UA315209_S16_L001_R2_001.fastq.gz	Mmp-16-UA315209_S16_L002_R1_001.fastq.gz	Mmp-16-UA315209_S16_L002_R2_001.fastq.gz	Mmp-16-UA315209_S16_L003_R1_001.fastq.gz	Mmp-16-UA315209_S16_L003_R2_001.fastq.gz	Mmp-16-UA315209_S16_L004_R1_001.fastq.gz	Mmp-16-UA315209_S16_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 16 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/17_Mmp_17_UA315209-48708735/alignment_results/17_Mmp_17_UA315209-48708735_marked.bam	17_Mmp_17_UA315209	single-cells-mmp-09-17	single-cells	09	mmp	17	Mmp-17-UA315209_S17_L001_R1_001.fastq.gz	Mmp-17-UA315209_S17_L001_R2_001.fastq.gz	Mmp-17-UA315209_S17_L002_R1_001.fastq.gz	Mmp-17-UA315209_S17_L002_R2_001.fastq.gz	Mmp-17-UA315209_S17_L003_R1_001.fastq.gz	Mmp-17-UA315209_S17_L003_R2_001.fastq.gz	Mmp-17-UA315209_S17_L004_R1_001.fastq.gz	Mmp-17-UA315209_S17_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 17 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/18_Mmp_18_UA315209-48707723/alignment_results/18_Mmp_18_UA315209-48707723_marked.bam	18_Mmp_18_UA315209	single-cells-mmp-09-18	single-cells	09	mmp	18	Mmp-18-UA315209_S18_L001_R1_001.fastq.gz	Mmp-18-UA315209_S18_L001_R2_001.fastq.gz	Mmp-18-UA315209_S18_L002_R1_001.fastq.gz	Mmp-18-UA315209_S18_L002_R2_001.fastq.gz	Mmp-18-UA315209_S18_L003_R1_001.fastq.gz	Mmp-18-UA315209_S18_L003_R2_001.fastq.gz	Mmp-18-UA315209_S18_L004_R1_001.fastq.gz	Mmp-18-UA315209_S18_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 18 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/19_Mmp_19_UA315209-48702881/alignment_results/19_Mmp_19_UA315209-48702881_marked.bam	19_Mmp_19_UA315209	single-cells-mmp-09-19	single-cells	09	mmp	19	Mmp-19-UA315209_S19_L001_R1_001.fastq.gz	Mmp-19-UA315209_S19_L001_R2_001.fastq.gz	Mmp-19-UA315209_S19_L002_R1_001.fastq.gz	Mmp-19-UA315209_S19_L002_R2_001.fastq.gz	Mmp-19-UA315209_S19_L003_R1_001.fastq.gz	Mmp-19-UA315209_S19_L003_R2_001.fastq.gz	Mmp-19-UA315209_S19_L004_R1_001.fastq.gz	Mmp-19-UA315209_S19_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 19 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/02_Mmp_2_UA315209-48696898/alignment_results/02_Mmp_2_UA315209-48696898_marked.bam	02_Mmp_2_UA315209	single-cells-mmp-09-2	single-cells	09	mmp	2	Mmp-2-UA315209_S2_L001_R1_001.fastq.gz	Mmp-2-UA315209_S2_L001_R2_001.fastq.gz	Mmp-2-UA315209_S2_L002_R1_001.fastq.gz	Mmp-2-UA315209_S2_L002_R2_001.fastq.gz	Mmp-2-UA315209_S2_L003_R1_001.fastq.gz	Mmp-2-UA315209_S2_L003_R2_001.fastq.gz	Mmp-2-UA315209_S2_L004_R1_001.fastq.gz	Mmp-2-UA315209_S2_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 2 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/20_Mmp_20_UA315209-48688897/alignment_results/20_Mmp_20_UA315209-48688897_marked.bam	20_Mmp_20_UA315209	single-cells-mmp-09-20	single-cells	09	mmp	20	Mmp-20-UA315209_S20_L001_R1_001.fastq.gz	Mmp-20-UA315209_S20_L001_R2_001.fastq.gz	Mmp-20-UA315209_S20_L002_R1_001.fastq.gz	Mmp-20-UA315209_S20_L002_R2_001.fastq.gz	Mmp-20-UA315209_S20_L003_R1_001.fastq.gz	Mmp-20-UA315209_S20_L003_R2_001.fastq.gz	Mmp-20-UA315209_S20_L004_R1_001.fastq.gz	Mmp-20-UA315209_S20_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 20 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/21_Mmp_21_UA315209-48684954/alignment_results/21_Mmp_21_UA315209-48684954_marked.bam	21_Mmp_21_UA315209	single-cells-mmp-09-21	single-cells	09	mmp	21	Mmp-21-UA315209_S21_L001_R1_001.fastq.gz	Mmp-21-UA315209_S21_L001_R2_001.fastq.gz	Mmp-21-UA315209_S21_L002_R1_001.fastq.gz	Mmp-21-UA315209_S21_L002_R2_001.fastq.gz	Mmp-21-UA315209_S21_L003_R1_001.fastq.gz	Mmp-21-UA315209_S21_L003_R2_001.fastq.gz	Mmp-21-UA315209_S21_L004_R1_001.fastq.gz	Mmp-21-UA315209_S21_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 21 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/22_Mmp_22_UA315209-48702882/alignment_results/22_Mmp_22_UA315209-48702882_marked.bam	22_Mmp_22_UA315209	single-cells-mmp-09-22	single-cells	09	mmp	22	Mmp-22-UA315209_S22_L001_R1_001.fastq.gz	Mmp-22-UA315209_S22_L001_R2_001.fastq.gz	Mmp-22-UA315209_S22_L002_R1_001.fastq.gz	Mmp-22-UA315209_S22_L002_R2_001.fastq.gz	Mmp-22-UA315209_S22_L003_R1_001.fastq.gz	Mmp-22-UA315209_S22_L003_R2_001.fastq.gz	Mmp-22-UA315209_S22_L004_R1_001.fastq.gz	Mmp-22-UA315209_S22_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 22 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/results_09_2/mmp/25_Mmp_25_UA315209-48690900/alignment_results/25_Mmp_25_UA315209-48690900_marked.bam	25_Mmp_25_UA315209	single-cells-mmp-09-25	single-cells	09	mmp	25	Mmp-25-UA315209_S25_L001_R1_001.fastq.gz	Mmp-25-UA315209_S25_L001_R2_001.fastq.gz	Mmp-25-UA315209_S25_L002_R1_001.fastq.gz	Mmp-25-UA315209_S25_L002_R2_001.fastq.gz	Mmp-25-UA315209_S25_L003_R1_001.fastq.gz	Mmp-25-UA315209_S25_L003_R2_001.fastq.gz	Mmp-25-UA315209_S25_L004_R1_001.fastq.gz	Mmp-25-UA315209_S25_L004_R2_001.fastq.gz	Genomic DNA collected from sorted single-cell # 25 of Methanococcus maripaludis from EPD 09 of UE3 co-culture with Desulfovibrio vulgaris after evolving for 1000 generation
