First_Pair_File	sample.id	experiment.x	sample.x	no.x	tmp1.x	Second_Pair_File	experiment.y	sample.y	no.y	tmp1.y	BAM_File	experiment	org	sample	no	biosample_name	epd	line	transfer	biosample_organism	generation	isolate	First_Pair_dir	Second_Pair_dir	BAM_dir	First_Pair_Size	Second_Pair_Size	BAM_Size	experiment_short
EPD/data/UE3_10/UE3-10_S3_L001_R1_001.fastq	EPD-UE3_10	EPD	UE3_10	UE3	10	EPD/data/UE3_10/UE3-10_S3_L001_R2_001.fastq	EPD	UE3_10	UE3	10	EPD/results/dvh/UE3_10/alignment_results/UE3_10_marked.bam	EPD	dvh	UE3_10	UE3	UE3_1000_EPD_10	10	UE3	152	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	1000	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/EPD/data/UE3_10/UE3-10_S3_L001_R1_001.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/EPD/data/UE3_10/UE3-10_S3_L001_R2_001.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/EPD/results/dvh/UE3_10/alignment_results/UE3_10_marked.bam	   2.03G	  2.03G	  1.36G	EPD
EPD/data/UE3_10/UE3-10_S3_L001_R1_001.fastq	EPD-UE3_10	EPD	UE3_10	UE3	10	EPD/data/UE3_10/UE3-10_S3_L001_R2_001.fastq	EPD	UE3_10	UE3	10	EPD/results/mmp/UE3_10/alignment_results/UE3_10_marked.bam	EPD	mmp	UE3_10	UE3	UE3_1000_EPD_10	10	UE3	152	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	1000	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/EPD/data/UE3_10/UE3-10_S3_L001_R1_001.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/EPD/data/UE3_10/UE3-10_S3_L001_R2_001.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/EPD/results/mmp/UE3_10/alignment_results/UE3_10_marked.bam	   2.03G	  2.03G	  1.39G	EPD
Early-gen/data/HA3_118.New/HA3-118.2_R1.fastq	Early-gen-HA3_118.New	Early-gen	HA3_118.New	HA3	118.New	Early-gen/data/HA3_118.New/HA3-118.2_R2.fastq	Early-gen	HA3_118.New	HA3	118.New	Early-gen/results/dvh/HA3_118.New/alignment_results/HA3_118.New_marked.bam	Early-gen	dvh	HA3_118.New	HA3	HA3_780_EG	NA	HA3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_118.New/HA3-118.2_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_118.New/HA3-118.2_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HA3_118.New/alignment_results/HA3_118.New_marked.bam	   2.69G	  2.69G	  3.06G	EG
Early-gen/data/HA3_118.New/HA3-118.2_R1.fastq	Early-gen-HA3_118.New	Early-gen	HA3_118.New	HA3	118.New	Early-gen/data/HA3_118.New/HA3-118.2_R2.fastq	Early-gen	HA3_118.New	HA3	118.New	Early-gen/results/mmp/HA3_118.New/alignment_results/HA3_118.New_marked.bam	Early-gen	mmp	HA3_118.New	HA3	HA3_780_EG	NA	HA3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_118.New/HA3-118.2_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_118.New/HA3-118.2_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HA3_118.New/alignment_results/HA3_118.New_marked.bam	   2.69G	  2.69G	  3.05G	EG
Early-gen/data/HA3_15/HA3-15_1.fastq	Early-gen-HA3_15	Early-gen	HA3_15	HA3	15	Early-gen/data/HA3_15/HA3-15_2.fastq	Early-gen	HA3_15	HA3	15	Early-gen/results/dvh/HA3_15/alignment_results/HA3_15_marked.bam	Early-gen	dvh	HA3_15	HA3	HA3_100_EG	NA	HA3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_15/HA3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_15/HA3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HA3_15/alignment_results/HA3_15_marked.bam	   2.47G	  2.47G	  3.34G	EG
Early-gen/data/HA3_15/HA3-15_1.fastq	Early-gen-HA3_15	Early-gen	HA3_15	HA3	15	Early-gen/data/HA3_15/HA3-15_2.fastq	Early-gen	HA3_15	HA3	15	Early-gen/results/mmp/HA3_15/alignment_results/HA3_15_marked.bam	Early-gen	mmp	HA3_15	HA3	HA3_100_EG	NA	HA3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_15/HA3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_15/HA3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HA3_15/alignment_results/HA3_15_marked.bam	   2.47G	  2.47G	  2.81G	EG
Early-gen/data/HA3_45/HA3-45_R1.fastq	Early-gen-HA3_45	Early-gen	HA3_45	HA3	45	Early-gen/data/HA3_45/HA3-45_R2.fastq	Early-gen	HA3_45	HA3	45	Early-gen/results/dvh/HA3_45/alignment_results/HA3_45_marked.bam	Early-gen	dvh	HA3_45	HA3	HA3_300_EG	NA	HA3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_45/HA3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_45/HA3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HA3_45/alignment_results/HA3_45_marked.bam	   2.67G	  2.67G	  3.03G	EG
Early-gen/data/HA3_45/HA3-45_R1.fastq	Early-gen-HA3_45	Early-gen	HA3_45	HA3	45	Early-gen/data/HA3_45/HA3-45_R2.fastq	Early-gen	HA3_45	HA3	45	Early-gen/results/mmp/HA3_45/alignment_results/HA3_45_marked.bam	Early-gen	mmp	HA3_45	HA3	HA3_300_EG	NA	HA3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_45/HA3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_45/HA3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HA3_45/alignment_results/HA3_45_marked.bam	   2.67G	  2.67G	  2.9G	EG
Early-gen/data/HA3_76/HA3-76_1.fastq	Early-gen-HA3_76	Early-gen	HA3_76	HA3	76	Early-gen/data/HA3_76/HA3-76_2.fastq	Early-gen	HA3_76	HA3	76	Early-gen/results/dvh/HA3_76/alignment_results/HA3_76_marked.bam	Early-gen	dvh	HA3_76	HA3	HA3_500_EG	NA	HA3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_76/HA3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_76/HA3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HA3_76/alignment_results/HA3_76_marked.bam	   1.78G	  1.78G	  2.31G	EG
Early-gen/data/HA3_76/HA3-76_1.fastq	Early-gen-HA3_76	Early-gen	HA3_76	HA3	76	Early-gen/data/HA3_76/HA3-76_2.fastq	Early-gen	HA3_76	HA3	76	Early-gen/results/mmp/HA3_76/alignment_results/HA3_76_marked.bam	Early-gen	mmp	HA3_76	HA3	HA3_500_EG	NA	HA3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_76/HA3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HA3_76/HA3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HA3_76/alignment_results/HA3_76_marked.bam	   1.78G	  1.78G	  2.04G	EG
Early-gen/data/HE3_118/HE3-118_R1.fastq	Early-gen-HE3_118	Early-gen	HE3_118	HE3	118	Early-gen/data/HE3_118/HE3-118_R2.fastq	Early-gen	HE3_118	HE3	118	Early-gen/results/dvh/HE3_118/alignment_results/HE3_118_marked.bam	Early-gen	dvh	HE3_118	HE3	HE3_780_EG	NA	HE3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_118/HE3-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_118/HE3-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HE3_118/alignment_results/HE3_118_marked.bam	   2.18G	  2.18G	  2.39G	EG
Early-gen/data/HE3_118/HE3-118_R1.fastq	Early-gen-HE3_118	Early-gen	HE3_118	HE3	118	Early-gen/data/HE3_118/HE3-118_R2.fastq	Early-gen	HE3_118	HE3	118	Early-gen/results/mmp/HE3_118/alignment_results/HE3_118_marked.bam	Early-gen	mmp	HE3_118	HE3	HE3_780_EG	NA	HE3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_118/HE3-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_118/HE3-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HE3_118/alignment_results/HE3_118_marked.bam	   2.18G	  2.18G	  2.32G	EG
Early-gen/data/HE3_15/HE3-15_1.fastq	Early-gen-HE3_15	Early-gen	HE3_15	HE3	15	Early-gen/data/HE3_15/HE3-15_2.fastq	Early-gen	HE3_15	HE3	15	Early-gen/results/dvh/HE3_15/alignment_results/HE3_15_marked.bam	Early-gen	dvh	HE3_15	HE3	HE3_100_EG	NA	HE3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_15/HE3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_15/HE3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HE3_15/alignment_results/HE3_15_marked.bam	   2.51G	  2.51G	  3.38G	EG
Early-gen/data/HE3_15/HE3-15_1.fastq	Early-gen-HE3_15	Early-gen	HE3_15	HE3	15	Early-gen/data/HE3_15/HE3-15_2.fastq	Early-gen	HE3_15	HE3	15	Early-gen/results/mmp/HE3_15/alignment_results/HE3_15_marked.bam	Early-gen	mmp	HE3_15	HE3	HE3_100_EG	NA	HE3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_15/HE3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_15/HE3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HE3_15/alignment_results/HE3_15_marked.bam	   2.51G	  2.51G	  2.81G	EG
Early-gen/data/HE3_45/HE3-45_R1.fastq	Early-gen-HE3_45	Early-gen	HE3_45	HE3	45	Early-gen/data/HE3_45/HE3-45_R2.fastq	Early-gen	HE3_45	HE3	45	Early-gen/results/dvh/HE3_45/alignment_results/HE3_45_marked.bam	Early-gen	dvh	HE3_45	HE3	HE3_300_EG	NA	HE3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_45/HE3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_45/HE3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HE3_45/alignment_results/HE3_45_marked.bam	   1.82G	  1.82G	  1.99G	EG
Early-gen/data/HE3_45/HE3-45_R1.fastq	Early-gen-HE3_45	Early-gen	HE3_45	HE3	45	Early-gen/data/HE3_45/HE3-45_R2.fastq	Early-gen	HE3_45	HE3	45	Early-gen/results/mmp/HE3_45/alignment_results/HE3_45_marked.bam	Early-gen	mmp	HE3_45	HE3	HE3_300_EG	NA	HE3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_45/HE3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_45/HE3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HE3_45/alignment_results/HE3_45_marked.bam	   1.82G	  1.82G	  1.73G	EG
Early-gen/data/HE3_76/HE3-76_1.fastq	Early-gen-HE3_76	Early-gen	HE3_76	HE3	76	Early-gen/data/HE3_76/HE3-76_2.fastq	Early-gen	HE3_76	HE3	76	Early-gen/results/dvh/HE3_76/alignment_results/HE3_76_marked.bam	Early-gen	dvh	HE3_76	HE3	HE3_500_EG	NA	HE3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_76/HE3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_76/HE3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HE3_76/alignment_results/HE3_76_marked.bam	   2.47G	  2.47G	  3.23G	EG
Early-gen/data/HE3_76/HE3-76_1.fastq	Early-gen-HE3_76	Early-gen	HE3_76	HE3	76	Early-gen/data/HE3_76/HE3-76_2.fastq	Early-gen	HE3_76	HE3	76	Early-gen/results/mmp/HE3_76/alignment_results/HE3_76_marked.bam	Early-gen	mmp	HE3_76	HE3	HE3_500_EG	NA	HE3	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_76/HE3-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HE3_76/HE3-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HE3_76/alignment_results/HE3_76_marked.bam	   2.47G	  2.47G	  2.54G	EG
Early-gen/data/HR2_118/HR2-118_R1.fastq	Early-gen-HR2_118	Early-gen	HR2_118	HR2	118	Early-gen/data/HR2_118/HR2-118_R2.fastq	Early-gen	HR2_118	HR2	118	Early-gen/results/dvh/HR2_118/alignment_results/HR2_118_marked.bam	Early-gen	dvh	HR2_118	HR2	HR2_780_EG	NA	HR2	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_118/HR2-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_118/HR2-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HR2_118/alignment_results/HR2_118_marked.bam	   3.06G	  3.06G	  3.62G	EG
Early-gen/data/HR2_118/HR2-118_R1.fastq	Early-gen-HR2_118	Early-gen	HR2_118	HR2	118	Early-gen/data/HR2_118/HR2-118_R2.fastq	Early-gen	HR2_118	HR2	118	Early-gen/results/mmp/HR2_118/alignment_results/HR2_118_marked.bam	Early-gen	mmp	HR2_118	HR2	HR2_780_EG	NA	HR2	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_118/HR2-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_118/HR2-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HR2_118/alignment_results/HR2_118_marked.bam	   3.06G	  3.06G	  3.32G	EG
Early-gen/data/HR2_15/HR2-15_1.fastq	Early-gen-HR2_15	Early-gen	HR2_15	HR2	15	Early-gen/data/HR2_15/HR2-15_2.fastq	Early-gen	HR2_15	HR2	15	Early-gen/results/dvh/HR2_15/alignment_results/HR2_15_marked.bam	Early-gen	dvh	HR2_15	HR2	HR2_100_EG	NA	HR2	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_15/HR2-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_15/HR2-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HR2_15/alignment_results/HR2_15_marked.bam	   2.16G	  2.16G	  2.86G	EG
Early-gen/data/HR2_15/HR2-15_1.fastq	Early-gen-HR2_15	Early-gen	HR2_15	HR2	15	Early-gen/data/HR2_15/HR2-15_2.fastq	Early-gen	HR2_15	HR2	15	Early-gen/results/mmp/HR2_15/alignment_results/HR2_15_marked.bam	Early-gen	mmp	HR2_15	HR2	HR2_100_EG	NA	HR2	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_15/HR2-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_15/HR2-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HR2_15/alignment_results/HR2_15_marked.bam	   2.16G	  2.16G	  2.39G	EG
Early-gen/data/HR2_45/HR2-45_R1.fastq	Early-gen-HR2_45	Early-gen	HR2_45	HR2	45	Early-gen/data/HR2_45/HR2-45_R2.fastq	Early-gen	HR2_45	HR2	45	Early-gen/results/dvh/HR2_45/alignment_results/HR2_45_marked.bam	Early-gen	dvh	HR2_45	HR2	HR2_300_EG	NA	HR2	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_45/HR2-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_45/HR2-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HR2_45/alignment_results/HR2_45_marked.bam	   5.43G	  5.43G	  6.34G	EG
Early-gen/data/HR2_45/HR2-45_R1.fastq	Early-gen-HR2_45	Early-gen	HR2_45	HR2	45	Early-gen/data/HR2_45/HR2-45_R2.fastq	Early-gen	HR2_45	HR2	45	Early-gen/results/mmp/HR2_45/alignment_results/HR2_45_marked.bam	Early-gen	mmp	HR2_45	HR2	HR2_300_EG	NA	HR2	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_45/HR2-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_45/HR2-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HR2_45/alignment_results/HR2_45_marked.bam	   5.43G	  5.43G	  6.1G	EG
Early-gen/data/HR2_76/HR2-76_1.fastq	Early-gen-HR2_76	Early-gen	HR2_76	HR2	76	Early-gen/data/HR2_76/HR2-76_2.fastq	Early-gen	HR2_76	HR2	76	Early-gen/results/dvh/HR2_76/alignment_results/HR2_76_marked.bam	Early-gen	dvh	HR2_76	HR2	HR2_500_EG	NA	HR2	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_76/HR2-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_76/HR2-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HR2_76/alignment_results/HR2_76_marked.bam	   2.32G	  2.32G	  3.07G	EG
Early-gen/data/HR2_76/HR2-76_1.fastq	Early-gen-HR2_76	Early-gen	HR2_76	HR2	76	Early-gen/data/HR2_76/HR2-76_2.fastq	Early-gen	HR2_76	HR2	76	Early-gen/results/mmp/HR2_76/alignment_results/HR2_76_marked.bam	Early-gen	mmp	HR2_76	HR2	HR2_500_EG	NA	HR2	76	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	500	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_76/HR2-76_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HR2_76/HR2-76_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HR2_76/alignment_results/HR2_76_marked.bam	   2.32G	  2.32G	  2.48G	EG
Early-gen/data/HS3_118/HS3-118_R1.fastq	Early-gen-HS3_118	Early-gen	HS3_118	HS3	118	Early-gen/data/HS3_118/HS3-118_R2.fastq	Early-gen	HS3_118	HS3	118	Early-gen/results/dvh/HS3_118/alignment_results/HS3_118_marked.bam	Early-gen	dvh	HS3_118	HS3	HS3_780_EG	NA	HS3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_118/HS3-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_118/HS3-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HS3_118/alignment_results/HS3_118_marked.bam	   2.38G	  2.38G	  2.69G	EG
Early-gen/data/HS3_118/HS3-118_R1.fastq	Early-gen-HS3_118	Early-gen	HS3_118	HS3	118	Early-gen/data/HS3_118/HS3-118_R2.fastq	Early-gen	HS3_118	HS3	118	Early-gen/results/mmp/HS3_118/alignment_results/HS3_118_marked.bam	Early-gen	mmp	HS3_118	HS3	HS3_780_EG	NA	HS3	118	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	780	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_118/HS3-118_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_118/HS3-118_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HS3_118/alignment_results/HS3_118_marked.bam	   2.38G	  2.38G	  2.54G	EG
Early-gen/data/HS3_15/HS3-15_1.fastq	Early-gen-HS3_15	Early-gen	HS3_15	HS3	15	Early-gen/data/HS3_15/HS3-15_2.fastq	Early-gen	HS3_15	HS3	15	Early-gen/results/dvh/HS3_15/alignment_results/HS3_15_marked.bam	Early-gen	dvh	HS3_15	HS3	HS3_100_EG	NA	HS3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_15/HS3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_15/HS3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HS3_15/alignment_results/HS3_15_marked.bam	   2.06G	  2.06G	  2.43G	EG
Early-gen/data/HS3_15/HS3-15_1.fastq	Early-gen-HS3_15	Early-gen	HS3_15	HS3	15	Early-gen/data/HS3_15/HS3-15_2.fastq	Early-gen	HS3_15	HS3	15	Early-gen/results/mmp/HS3_15/alignment_results/HS3_15_marked.bam	Early-gen	mmp	HS3_15	HS3	HS3_100_EG	NA	HS3	15	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	100	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_15/HS3-15_1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_15/HS3-15_2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HS3_15/alignment_results/HS3_15_marked.bam	   2.06G	  2.06G	  2.38G	EG
Early-gen/data/HS3_45/HS3-45_R1.fastq	Early-gen-HS3_45	Early-gen	HS3_45	HS3	45	Early-gen/data/HS3_45/HS3-45_R2.fastq	Early-gen	HS3_45	HS3	45	Early-gen/results/dvh/HS3_45/alignment_results/HS3_45_marked.bam	Early-gen	dvh	HS3_45	HS3	HS3_300_EG	NA	HS3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_45/HS3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_45/HS3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/dvh/HS3_45/alignment_results/HS3_45_marked.bam	   2.08G	  2.08G	  2.3G	EG
Early-gen/data/HS3_45/HS3-45_R1.fastq	Early-gen-HS3_45	Early-gen	HS3_45	HS3	45	Early-gen/data/HS3_45/HS3-45_R2.fastq	Early-gen	HS3_45	HS3	45	Early-gen/results/mmp/HS3_45/alignment_results/HS3_45_marked.bam	Early-gen	mmp	HS3_45	HS3	HS3_300_EG	NA	HS3	45	Desulfovibrio vulgaris str. Hildenborough - Methanococcus maripaludis S2	300	NA	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_45/HS3-45_R1.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/data/HS3_45/HS3-45_R2.fastq	/Volumes/omics4tb/sturkarslan/syntrophy_raw_sequences/Early-gen/results/mmp/HS3_45/alignment_results/HS3_45_marked.bam	   2.08G	  2.08G	  2.05G	EG
